
Zeit;Weg;Kraft;Biegespannung;
27,48;3,677;125,20;18,29;
27,49;3,678;126,20;18,44;
27,49;3,678;126,20;18,44;
27,50;3,679;126,20;18,44;
27,50;3,680;125,70;18,36;
27,50;3,680;124,40;18,17;
27,51;3,681;124,60;18,20;
27,51;3,681;124,20;18,14;
27,52;3,682;124,50;18,19;
27,52;3,683;125,50;18,33;
27,53;3,684;126,30;18,45;
27,53;3,684;126,90;18,54;
27,54;3,685;127,10;18,57;
27,55;3,685;127,00;18,55;
27,55;3,686;126,40;18,47;
27,56;3,687;126,10;18,42;
27,56;3,688;125,70;18,36;
27,57;3,688;125,40;18,32;
27,57;3,688;125,10;18,28;
27,58;3,690;125,50;18,33;
27,58;3,690;125,70;18,36;
27,58;3,691;125,90;18,39;
27,59;3,691;126,30;18,45;
27,59;3,692;126,60;18,50;
27,60;3,693;126,20;18,44;
27,60;3,694;126,80;18,52;
27,61;3,694;127,20;18,58;
27,61;3,695;126,50;18,48;
27,62;3,695;126,90;18,54;
27,63;3,696;125,80;18,38;
27,63;3,697;125,70;18,36;
27,64;3,697;125,90;18,39;
27,64;3,698;126,10;18,42;
27,65;3,699;126,80;18,52;
27,65;3,700;126,20;18,44;
27,66;3,700;125,70;18,36;
27,66;3,701;124,90;18,25;
27,67;3,701;124,40;18,17;
27,67;3,702;124,60;18,20;
27,67;3,703;126,10;18,42;
27,68;3,704;126,30;18,45;
27,68;3,704;126,50;18,48;
27,69;3,705;126,40;18,47;
27,69;3,705;125,90;18,39;
27,70;3,706;126,60;18,50;
27,70;3,707;127,10;18,57;
27,71;3,707;127,60;18,64;
27,72;3,708;127,50;18,63;
27,72;3,709;127,40;18,61;
27,73;3,710;126,90;18,54;
27,73;3,710;126,50;18,48;
27,74;3,711;126,70;18,51;
27,74;3,711;126,20;18,44;
27,75;3,712;126,70;18,51;
27,75;3,713;126,80;18,52;
27,75;3,714;126,50;18,48;
27,76;3,714;126,80;18,52;
27,76;3,715;126,00;18,41;
27,77;3,716;125,50;18,33;
27,77;3,716;126,20;18,44;
27,78;3,717;126,70;18,51;
27,78;3,717;127,50;18,63;
27,79;3,718;128,50;18,77;
27,80;3,719;128,00;18,70;
27,80;3,720;128,30;18,74;
27,81;3,720;128,50;18,77;
27,81;3,721;127,90;18,69;
27,82;3,721;128,30;18,74;
27,82;3,722;128,00;18,70;
27,83;3,723;127,40;18,61;
27,83;3,724;127,80;18,67;
27,83;3,724;127,60;18,64;
27,84;3,725;126,90;18,54;
27,84;3,726;127,10;18,57;
27,85;3,726;126,40;18,47;
27,85;3,727;126,10;18,42;
27,86;3,727;126,70;18,51;
27,86;3,728;126,40;18,47;
27,87;3,729;126,80;18,52;
27,88;3,730;127,00;18,55;
27,88;3,730;126,70;18,51;
27,89;3,731;127,00;18,55;
27,89;3,731;127,50;18,63;
27,90;3,732;127,90;18,69;
27,90;3,733;128,20;18,73;
27,91;3,734;128,50;18,77;
27,91;3,734;127,90;18,69;
27,92;3,735;127,70;18,66;
27,92;3,736;127,50;18,63;
27,92;3,736;127,20;18,58;
27,93;3,737;128,00;18,70;
27,93;3,737;127,50;18,63;
27,94;3,738;127,40;18,61;
27,94;3,739;127,90;18,69;
27,95;3,740;127,80;18,67;
27,95;3,740;128,00;18,70;
27,96;3,741;128,30;18,74;
27,97;3,741;128,10;18,71;
27,97;3,742;128,00;18,70;
27,98;3,743;127,90;18,69;
27,98;3,743;128,10;18,71;
27,99;3,744;128,20;18,73;
27,99;3,745;128,00;18,70;
28,00;3,746;127,90;18,69;
28,00;3,746;128,00;18,70;
28,00;3,747;127,70;18,66;
28,01;3,747;127,50;18,63;
28,01;3,748;127,70;18,66;
28,02;3,749;127,60;18,64;
28,02;3,750;127,20;18,58;
28,03;3,750;127,30;18,60;
28,03;3,751;127,70;18,66;
28,04;3,751;128,10;18,71;
28,05;3,752;128,20;18,73;
28,05;3,753;128,70;18,80;
28,06;3,753;127,80;18,67;
28,06;3,754;127,20;18,58;
28,07;3,755;127,00;18,55;
28,07;3,756;126,60;18,50;
28,08;3,756;127,30;18,60;
28,08;3,757;127,10;18,57;
28,08;3,757;127,70;18,66;
28,09;3,758;128,00;18,70;
28,09;3,759;128,40;18,76;
28,10;3,760;129,10;18,86;
28,10;3,760;129,40;18,90;
28,11;3,761;129,00;18,85;
28,11;3,761;128,70;18,80;
28,12;3,762;128,40;18,76;
28,13;3,763;128,10;18,71;
28,13;3,763;128,20;18,73;
28,14;3,764;128,20;18,73;
28,14;3,765;127,60;18,64;
28,15;3,766;127,50;18,63;
28,15;3,766;128,00;18,70;
28,16;3,767;128,00;18,70;
28,16;3,767;128,00;18,70;
28,17;3,768;129,00;18,85;
28,17;3,769;129,20;18,88;
28,17;3,770;128,50;18,77;
28,18;3,770;129,00;18,85;
28,18;3,771;128,00;18,70;
28,19;3,772;127,30;18,60;
28,19;3,772;127,60;18,64;
28,20;3,773;127,80;18,67;
28,20;3,773;127,90;18,69;
28,21;3,774;128,90;18,83;
28,22;3,775;129,00;18,85;
28,22;3,776;129,20;18,88;
28,23;3,776;129,30;18,89;
28,23;3,777;128,80;18,82;
28,24;3,777;129,10;18,86;
28,24;3,778;129,10;18,86;
28,25;3,779;129,20;18,88;
28,25;3,780;129,10;18,86;
28,25;3,780;129,30;18,89;
28,26;3,781;129,90;18,98;
28,26;3,782;129,90;18,98;
28,27;3,782;130,20;19,02;
28,27;3,783;130,60;19,08;
28,28;3,783;130,10;19,01;
28,28;3,784;130,00;18,99;
28,29;3,785;130,10;19,01;
28,30;3,786;129,60;18,93;
28,30;3,786;129,40;18,90;
28,31;3,787;129,20;18,88;
28,31;3,787;129,00;18,85;
28,32;3,788;129,10;18,86;
28,32;3,789;128,60;18,79;
28,33;3,789;128,40;18,76;
28,33;3,790;128,00;18,70;
28,33;3,791;128,00;18,70;
28,34;3,792;127,60;18,64;
28,34;3,792;128,50;18,77;
28,35;3,793;129,20;18,88;
28,35;3,793;129,40;18,90;
28,36;3,794;130,80;19,11;
28,36;3,795;130,80;19,11;
28,37;3,796;130,30;19,04;
28,38;3,796;130,50;19,07;
28,38;3,796;130,50;19,07;
28,39;3,797;130,30;19,04;
28,39;3,798;130,60;19,08;
28,40;3,799;130,00;18,99;
28,40;3,799;129,40;18,90;
28,41;3,800;129,80;18,96;
28,41;3,800;130,10;19,01;
28,42;3,802;129,90;18,98;
28,42;3,802;130,00;18,99;
28,42;3,803;129,80;18,96;
28,43;3,803;129,90;18,98;
28,43;3,804;130,40;19,05;
28,44;3,805;130,90;19,12;
28,44;3,806;130,30;19,04;
28,45;3,806;129,60;18,93;
28,45;3,806;128,90;18,83;
28,46;3,807;128,40;18,76;
28,47;3,808;129,20;18,88;
28,47;3,809;129,20;18,88;
28,48;3,809;129,70;18,95;
28,48;3,810;130,00;18,99;
28,49;3,810;130,20;19,02;
28,49;3,812;130,20;19,02;
28,50;3,812;130,00;18,99;
28,50;3,813;130,40;19,05;
28,50;3,813;130,70;19,09;
28,51;3,814;130,80;19,11;
28,51;3,815;131,20;19,17;
28,52;3,816;130,20;19,02;
28,52;3,816;128,90;18,83;
28,53;3,816;129,20;18,88;
28,53;3,818;129,90;18,98;
28,54;3,818;129,90;18,98;
28,55;3,819;131,00;19,14;
28,55;3,819;131,10;19,15;
28,56;3,820;130,70;19,09;
28,56;3,820;130,70;19,09;
28,57;3,822;130,30;19,04;
28,57;3,822;130,50;19,07;
28,58;3,822;130,30;19,04;
28,58;3,823;130,40;19,05;
28,58;3,824;130,30;19,04;
28,59;3,825;130,40;19,05;
28,59;3,826;130,60;19,08;
28,60;3,826;130,60;19,08;
28,60;3,826;130,20;19,02;
28,61;3,828;129,70;18,95;
28,61;3,828;129,60;18,93;
28,62;3,829;129,40;18,90;
28,63;3,829;129,90;18,98;
28,63;3,830;130,50;19,07;
28,64;3,830;129,80;18,96;
28,64;3,832;130,50;19,07;
28,65;3,832;130,70;19,09;
28,65;3,832;130,30;19,04;
28,66;3,833;130,40;19,05;
28,66;3,834;130,50;19,07;
28,67;3,835;130,20;19,02;
28,67;3,836;129,90;18,98;
28,67;3,836;130,80;19,11;
28,68;3,836;130,70;19,09;
28,68;3,838;131,00;19,14;
28,69;3,838;130,80;19,11;
28,69;3,839;130,40;19,05;
28,70;3,839;130,80;19,11;
28,70;3,840;130,60;19,08;
28,71;3,841;131,10;19,15;
28,72;3,842;131,30;19,18;
28,72;3,842;130,80;19,11;
28,73;3,842;131,10;19,15;
28,73;3,843;131,20;19,17;
28,74;3,844;131,20;19,17;
28,74;3,845;131,90;19,27;
28,75;3,845;131,50;19,21;
28,75;3,846;131,20;19,17;
28,75;3,846;131,10;19,15;
28,76;3,848;130,70;19,09;
28,76;3,848;131,40;19,20;
28,77;3,849;131,90;19,27;
28,77;3,849;132,20;19,31;
28,78;3,850;132,20;19,31;
28,78;3,851;131,60;19,23;
28,79;3,852;131,70;19,24;
28,80;3,852;131,70;19,24;
28,80;3,852;132,20;19,31;
28,81;3,853;132,30;19,33;
28,81;3,854;132,50;19,36;
28,82;3,855;132,40;19,34;
28,82;3,855;131,80;19,25;
28,83;3,856;131,40;19,20;
28,83;3,856;130,90;19,12;
28,83;3,858;130,80;19,11;
28,84;3,858;130,50;19,07;
28,84;3,859;131,30;19,18;
28,85;3,859;131,00;19,14;
28,85;3,860;131,10;19,15;
28,86;3,861;131,30;19,18;
28,86;3,862;131,10;19,15;
28,87;3,862;131,90;19,27;
28,88;3,862;131,70;19,24;
28,88;3,864;131,60;19,23;
28,89;3,864;131,50;19,21;
28,89;3,865;131,10;19,15;
28,90;3,865;130,50;19,07;
28,90;3,866;130,50;19,07;
28,91;3,866;130,20;19,02;
28,91;3,867;130,10;19,01;
28,92;3,868;131,80;19,25;
28,92;3,868;132,10;19,30;
28,92;3,869;132,40;19,34;
28,93;3,870;133,10;19,44;
28,93;3,871;132,00;19,28;
28,94;3,872;131,20;19,17;
28,94;3,872;131,70;19,24;
28,95;3,872;131,80;19,25;
28,95;3,874;132,10;19,30;
28,96;3,874;132,80;19,40;
28,97;3,875;132,50;19,36;
28,97;3,875;132,50;19,36;
28,98;3,876;132,80;19,40;
28,98;3,876;132,50;19,36;
28,99;3,878;132,60;19,37;
28,99;3,878;132,80;19,40;
29,00;3,878;132,40;19,34;
29,00;3,879;132,70;19,39;
29,00;3,880;132,10;19,30;
29,01;3,881;130,90;19,12;
29,01;3,882;131,50;19,21;
29,02;3,882;131,70;19,24;
29,02;3,882;132,50;19,36;
29,03;3,884;133,50;19,50;
29,03;3,884;132,40;19,34;
29,04;3,885;132,80;19,40;
29,05;3,885;132,90;19,42;
29,05;3,886;132,40;19,34;
29,06;3,887;132,70;19,39;
29,06;3,888;131,60;19,23;
29,07;3,888;130,80;19,11;
29,07;3,889;130,50;19,07;
29,08;3,889;130,90;19,12;
29,08;3,890;131,50;19,21;
29,08;3,891;132,40;19,34;
29,09;3,891;132,50;19,36;
29,09;3,892;133,10;19,44;
29,10;3,893;132,90;19,42;
29,10;3,894;132,30;19,33;
29,11;3,894;133,10;19,44;
29,11;3,895;133,20;19,46;
29,12;3,895;132,90;19,42;
29,13;3,896;133,00;19,43;
29,13;3,897;132,80;19,40;
29,14;3,898;132,30;19,33;
29,14;3,898;132,10;19,30;
29,15;3,899;132,50;19,36;
29,15;3,899;132,50;19,36;
29,16;3,900;133,00;19,43;
29,16;3,901;133,10;19,44;
29,17;3,901;132,90;19,42;
29,17;3,902;132,50;19,36;
29,17;3,903;132,20;19,31;
29,18;3,904;133,10;19,44;
29,18;3,904;133,20;19,46;
29,19;3,905;133,70;19,53;
29,19;3,905;133,70;19,53;
29,20;3,906;133,80;19,55;
29,20;3,907;134,10;19,59;
29,21;3,908;134,10;19,59;
29,22;3,908;133,70;19,53;
29,22;3,909;133,60;19,52;
29,23;3,909;132,80;19,40;
29,23;3,910;132,90;19,42;
29,24;3,911;132,90;19,42;
29,24;3,911;133,10;19,44;
29,25;3,912;133,90;19,56;
29,25;3,913;133,60;19,52;
29,25;3,914;134,30;19,62;
29,26;3,914;133,60;19,52;
29,26;3,915;133,50;19,50;
29,27;3,915;133,20;19,46;
29,27;3,916;133,30;19,47;
29,28;3,917;133,70;19,53;
29,28;3,918;133,30;19,47;
29,29;3,918;133,80;19,55;
29,30;3,919;133,70;19,53;
29,30;3,920;133,00;19,43;
29,31;3,920;132,80;19,40;
29,31;3,921;132,50;19,36;
29,32;3,921;132,60;19,37;
29,32;3,922;133,30;19,47;
29,33;3,923;133,70;19,53;
29,33;3,924;134,00;19,58;
29,33;3,924;133,10;19,44;
29,34;3,925;133,10;19,44;
29,34;3,925;133,30;19,47;
29,35;3,926;133,30;19,47;
29,35;3,927;133,20;19,46;
29,36;3,928;133,10;19,44;
29,36;3,928;133,80;19,55;
29,37;3,929;134,10;19,59;
29,38;3,930;134,40;19,63;
29,38;3,930;134,40;19,63;
29,39;3,931;132,90;19,42;
29,39;3,931;132,10;19,30;
29,40;3,932;132,40;19,34;
29,40;3,933;131,90;19,27;
29,41;3,934;132,20;19,31;
29,41;3,934;133,30;19,47;
29,42;3,935;133,80;19,55;
29,42;3,935;134,30;19,62;
29,42;3,936;135,00;19,72;
29,43;3,937;134,70;19,68;
29,43;3,938;134,30;19,62;
29,44;3,938;134,50;19,65;
29,44;3,939;133,80;19,55;
29,45;3,940;134,20;19,61;
29,45;3,940;134,00;19,58;
29,46;3,941;134,00;19,58;
29,47;3,941;134,30;19,62;
29,47;3,942;132,90;19,42;
29,48;3,943;133,60;19,52;
29,48;3,944;133,90;19,56;
29,49;3,944;134,00;19,58;
29,49;3,945;135,60;19,81;
29,50;3,945;134,90;19,71;
29,50;3,946;134,90;19,71;
29,50;3,947;135,00;19,72;
29,51;3,947;133,50;19,50;
29,51;3,948;134,20;19,61;
29,52;3,949;133,80;19,55;
29,52;3,950;134,10;19,59;
29,53;3,950;134,70;19,68;
29,53;3,951;134,80;19,69;
29,54;3,951;135,40;19,78;
29,55;3,952;135,40;19,78;
29,55;3,953;135,00;19,72;
29,56;3,954;134,90;19,71;
29,56;3,954;134,80;19,69;
29,57;3,955;134,20;19,61;
29,57;3,955;134,70;19,68;
29,58;3,957;134,50;19,65;
29,58;3,957;133,60;19,52;
29,58;3,957;134,10;19,59;
29,59;3,958;133,80;19,55;
29,59;3,959;134,20;19,61;
29,60;3,960;134,70;19,68;
29,60;3,961;135,40;19,78;
29,61;3,961;135,50;19,80;
29,61;3,961;134,80;19,69;
29,62;3,963;134,80;19,69;
29,63;3,963;134,50;19,65;
29,63;3,964;134,50;19,65;
29,64;3,964;135,60;19,81;
29,64;3,965;135,90;19,85;
29,65;3,966;135,20;19,75;
29,65;3,966;136,00;19,87;
29,66;3,967;135,80;19,84;
29,66;3,967;136,60;19,96;
29,67;3,968;137,10;20,03;
29,67;3,969;136,90;20,00;
29,67;3,970;136,00;19,87;
29,68;3,970;135,00;19,72;
29,68;3,971;135,10;19,74;
29,69;3,971;134,80;19,69;
29,69;3,972;135,50;19,80;
29,70;3,973;135,30;19,77;
29,70;3,974;135,10;19,74;
29,71;3,974;135,10;19,74;
29,72;3,975;134,60;19,66;
29,72;3,976;134,90;19,71;
29,73;3,976;135,40;19,78;
29,73;3,977;135,50;19,80;
29,74;3,977;135,40;19,78;
29,74;3,978;135,70;19,82;
29,75;3,979;135,60;19,81;
29,75;3,980;135,40;19,78;
29,75;3,980;135,50;19,80;
29,76;3,981;135,50;19,80;
29,76;3,981;135,70;19,82;
29,77;3,982;136,00;19,87;
29,77;3,983;136,80;19,99;
29,78;3,984;136,10;19,88;
29,78;3,984;135,30;19,77;
29,79;3,985;134,40;19,63;
29,80;3,986;134,20;19,61;
29,80;3,986;134,70;19,68;
29,81;3,987;135,90;19,85;
29,81;3,987;137,00;20,01;
29,82;3,988;137,00;20,01;
29,82;3,989;136,40;19,93;
29,83;3,990;135,60;19,81;
29,83;3,990;135,50;19,80;
29,83;3,991;135,50;19,80;
29,84;3,991;136,30;19,91;
29,84;3,992;136,70;19,97;
29,85;3,993;136,10;19,88;
29,85;3,993;136,60;19,96;
29,86;3,994;136,70;19,97;
29,86;3,995;136,70;19,97;
29,87;3,996;136,90;20,00;
29,88;3,996;137,20;20,04;
29,88;3,997;136,70;19,97;
29,89;3,997;137,10;20,03;
29,89;3,998;136,70;19,97;
29,90;3,999;135,90;19,85;
29,90;4,000;136,60;19,96;
29,91;4,000;136,10;19,88;
29,91;4,001;136,70;19,97;
29,92;4,002;136,30;19,91;
29,92;4,002;135,90;19,85;
29,92;4,003;136,10;19,88;
29,93;4,003;136,20;19,90;
29,93;4,004;137,40;20,07;
29,94;4,005;137,00;20,01;
29,94;4,005;137,10;20,03;
29,95;4,006;136,50;19,94;
29,95;4,007;135,60;19,81;
29,96;4,008;136,40;19,93;
29,97;4,008;136,10;19,88;
29,97;4,009;135,80;19,84;
29,98;4,010;136,00;19,87;
29,98;4,010;135,40;19,78;
29,99;4,011;135,40;19,78;
29,99;4,011;136,00;19,87;
30,00;4,012;136,50;19,94;
30,00;4,013;136,50;19,94;
30,00;4,014;136,20;19,90;
30,01;4,014;136,40;19,93;
30,01;4,015;136,10;19,88;
30,02;4,016;136,90;20,00;
30,02;4,016;137,60;20,10;
30,03;4,017;137,20;20,04;
30,03;4,017;137,10;20,03;
30,04;4,018;137,10;20,03;
30,05;4,019;137,00;20,01;
30,05;4,019;137,50;20,09;
30,06;4,020;137,20;20,04;
30,06;4,021;136,40;19,93;
30,07;4,022;135,90;19,85;
30,07;4,022;135,40;19,78;
30,08;4,023;135,30;19,77;
30,08;4,023;135,90;19,85;
30,08;4,024;136,70;19,97;
30,09;4,025;137,80;20,13;
30,09;4,025;138,30;20,20;
30,10;4,026;138,10;20,18;
30,10;4,027;137,80;20,13;
30,11;4,028;137,10;20,03;
30,11;4,028;136,60;19,96;
30,12;4,029;136,40;19,93;
30,13;4,030;136,00;19,87;
30,13;4,030;135,90;19,85;
30,14;4,031;136,40;19,93;
30,14;4,031;135,90;19,85;
30,15;4,032;135,90;19,85;
30,15;4,033;136,00;19,87;
30,16;4,034;135,50;19,80;
30,16;4,034;136,40;19,93;
30,17;4,035;136,70;19,97;
30,17;4,036;136,70;19,97;
30,17;4,036;136,90;20,00;
30,18;4,037;136,80;19,99;
30,18;4,037;136,80;19,99;
30,19;4,038;137,30;20,06;
30,19;4,038;138,30;20,20;
30,20;4,040;138,20;20,19;
30,20;4,040;138,90;20,29;
30,21;4,041;139,00;20,31;
30,22;4,042;138,70;20,26;
30,22;4,042;138,80;20,28;
30,23;4,043;138,30;20,20;
30,23;4,043;138,60;20,25;
30,24;4,044;138,30;20,20;
30,24;4,045;138,40;20,22;
30,25;4,045;138,30;20,20;
30,25;4,046;137,50;20,09;
30,25;4,047;137,50;20,09;
30,26;4,048;137,60;20,10;
30,26;4,048;137,60;20,10;
30,27;4,049;137,90;20,15;
30,27;4,049;138,10;20,18;
30,28;4,050;138,10;20,18;
30,28;4,050;138,20;20,19;
30,29;4,051;137,90;20,15;
30,30;4,052;138,10;20,18;
30,30;4,052;138,00;20,16;
30,31;4,054;137,60;20,10;
30,31;4,054;137,70;20,12;
30,32;4,055;137,40;20,07;
30,32;4,056;137,60;20,10;
30,33;4,056;138,30;20,20;
30,33;4,056;138,40;20,22;
30,33;4,057;137,30;20,06;
30,34;4,058;137,50;20,09;
30,34;4,058;138,00;20,16;
30,35;4,060;138,20;20,19;
30,35;4,060;139,30;20,35;
30,36;4,061;138,80;20,28;
30,36;4,062;137,60;20,10;
30,37;4,062;137,70;20,12;
30,38;4,063;137,80;20,13;
30,38;4,063;137,50;20,09;
30,39;4,064;138,70;20,26;
30,39;4,064;138,30;20,20;
30,40;4,065;137,70;20,12;
30,40;4,066;138,40;20,22;
30,41;4,067;138,00;20,16;
30,41;4,068;138,20;20,19;
30,42;4,068;138,90;20,29;
30,42;4,069;138,80;20,28;
30,42;4,069;138,20;20,19;
30,43;4,070;138,00;20,16;
30,43;4,070;137,70;20,12;
30,44;4,071;137,40;20,07;
30,44;4,072;137,50;20,09;
30,45;4,073;137,80;20,13;
30,45;4,074;138,30;20,20;
30,46;4,074;138,70;20,26;
30,47;4,075;138,00;20,16;
30,47;4,076;138,00;20,16;
30,48;4,076;137,80;20,13;
30,48;4,076;137,20;20,04;
30,49;4,077;138,00;20,16;
30,49;4,078;137,90;20,15;
30,50;4,078;138,60;20,25;
30,50;4,080;138,90;20,29;
30,50;4,080;139,50;20,38;
30,51;4,081;139,00;20,31;
30,51;4,082;138,40;20,22;
30,52;4,082;138,60;20,25;
30,52;4,082;137,70;20,12;
30,53;4,083;138,30;20,20;
30,53;4,084;138,30;20,20;
30,54;4,084;138,70;20,26;
30,55;4,085;139,70;20,41;
30,55;4,086;139,70;20,41;
30,56;4,087;139,70;20,41;
30,56;4,088;139,30;20,35;
30,57;4,088;138,60;20,25;
30,57;4,089;138,90;20,29;
30,58;4,089;139,20;20,34;
30,58;4,090;140,10;20,47;
30,58;4,091;140,00;20,45;
30,59;4,091;139,90;20,44;
30,59;4,092;139,30;20,35;
30,60;4,093;138,70;20,26;
30,60;4,094;138,40;20,22;
30,61;4,094;138,00;20,16;
30,61;4,095;139,20;20,34;
30,62;4,095;139,20;20,34;
30,63;4,096;140,00;20,45;
30,63;4,096;139,60;20,39;
30,64;4,097;138,80;20,28;
30,64;4,098;138,70;20,26;
30,65;4,098;138,40;20,22;
30,65;4,100;138,90;20,29;
30,66;4,100;138,70;20,26;
30,66;4,101;139,00;20,31;
30,67;4,102;138,80;20,28;
30,67;4,102;139,10;20,32;
30,67;4,102;138,80;20,28;
30,68;4,103;138,60;20,25;
30,68;4,104;138,40;20,22;
30,69;4,104;137,90;20,15;
30,69;4,106;138,70;20,26;
30,70;4,106;138,00;20,16;
30,70;4,107;138,40;20,22;
30,71;4,108;138,70;20,26;
30,72;4,108;138,80;20,28;
30,72;4,109;139,30;20,35;
30,73;4,109;139,80;20,42;
30,73;4,110;139,10;20,32;
30,74;4,110;139,50;20,38;
30,74;4,111;140,00;20,45;
30,75;4,112;139,10;20,32;
30,75;4,113;139,90;20,44;
30,75;4,114;138,80;20,28;
30,76;4,114;138,90;20,29;
30,76;4,115;139,50;20,38;
30,77;4,115;139,80;20,42;
30,77;4,116;140,50;20,53;
30,78;4,116;140,60;20,54;
30,78;4,117;140,50;20,53;
30,79;4,118;140,10;20,47;
30,80;4,119;140,30;20,50;
30,80;4,120;140,30;20,50;
30,81;4,120;140,20;20,48;
30,81;4,121;140,50;20,53;
30,82;4,122;139,90;20,44;
30,82;4,122;139,60;20,39;
30,83;4,122;140,30;20,50;
30,83;4,123;140,10;20,47;
30,83;4,124;140,30;20,50;
30,84;4,124;140,70;20,56;
30,84;4,126;139,50;20,38;
30,85;4,126;139,60;20,39;
30,85;4,127;139,90;20,44;
30,86;4,128;139,60;20,39;
30,86;4,128;140,00;20,45;
30,87;4,129;139,90;20,44;
30,88;4,129;139,30;20,35;
30,88;4,130;139,10;20,32;
30,89;4,131;140,20;20,48;
30,89;4,131;139,80;20,42;
30,90;4,132;140,70;20,56;
30,90;4,133;141,00;20,60;
30,91;4,134;141,00;20,60;
30,91;4,134;141,40;20,66;
30,92;4,135;140,50;20,53;
30,92;4,135;139,90;20,44;
30,92;4,136;139,40;20,37;
30,93;4,137;139,50;20,38;
30,93;4,137;139,40;20,37;
30,94;4,138;140,10;20,47;
30,94;4,139;140,50;20,53;
30,95;4,140;140,50;20,53;
30,95;4,140;140,90;20,58;
30,96;4,141;140,40;20,51;
30,97;4,141;140,20;20,48;
30,97;4,142;140,20;20,48;
30,98;4,143;140,70;20,56;
30,98;4,143;140,60;20,54;
30,99;4,144;140,50;20,53;
30,99;4,145;140,50;20,53;
31,00;4,146;140,50;20,53;
31,00;4,146;140,70;20,56;
31,00;4,147;140,70;20,56;
31,01;4,148;141,20;20,63;
31,01;4,148;140,80;20,57;
31,02;4,149;141,40;20,66;
31,02;4,149;141,00;20,60;
31,03;4,150;140,70;20,56;
31,03;4,151;141,00;20,60;
31,04;4,152;140,40;20,51;
31,05;4,152;140,40;20,51;
31,05;4,153;140,20;20,48;
31,06;4,154;140,40;20,51;
31,06;4,154;141,00;20,60;
31,07;4,155;141,60;20,69;
31,07;4,155;142,00;20,75;
31,08;4,156;141,50;20,67;
31,08;4,157;141,20;20,63;
31,08;4,157;141,20;20,63;
31,09;4,158;141,20;20,63;
31,09;4,159;141,10;20,61;
31,10;4,160;141,40;20,66;
31,10;4,160;141,30;20,64;
31,11;4,161;141,20;20,63;
31,11;4,161;141,50;20,67;
31,12;4,162;141,40;20,66;
31,13;4,163;141,20;20,63;
31,13;4,163;141,40;20,66;
31,14;4,164;141,70;20,70;
31,14;4,165;141,60;20,69;
31,15;4,166;141,50;20,67;
31,15;4,166;141,10;20,61;
31,16;4,167;140,90;20,58;
31,16;4,168;140,20;20,48;
31,17;4,168;140,60;20,54;
31,17;4,169;140,70;20,56;
31,17;4,169;141,10;20,61;
31,18;4,170;141,70;20,70;
31,18;4,171;141,20;20,63;
31,19;4,172;141,20;20,63;
31,19;4,172;140,80;20,57;
31,20;4,173;140,90;20,58;
31,20;4,174;141,30;20,64;
31,21;4,174;141,60;20,69;
31,22;4,175;141,80;20,72;
31,22;4,175;142,50;20,82;
31,23;4,176;142,20;20,77;
31,23;4,177;142,10;20,76;
31,24;4,177;141,40;20,66;
31,24;4,178;141,10;20,61;
31,25;4,179;141,20;20,63;
31,25;4,180;141,30;20,64;
31,25;4,180;141,40;20,66;
31,26;4,181;141,30;20,64;
31,26;4,181;141,50;20,67;
31,27;4,182;142,10;20,76;
31,27;4,183;142,30;20,79;
31,28;4,183;141,90;20,73;
31,28;4,184;141,70;20,70;
31,29;4,185;141,00;20,60;
31,30;4,186;140,70;20,56;
31,30;4,186;141,30;20,64;
31,31;4,187;140,90;20,58;
31,31;4,188;141,40;20,66;
31,32;4,188;141,50;20,67;
31,32;4,189;141,30;20,64;
31,33;4,189;142,10;20,76;
31,33;4,190;142,00;20,75;
31,33;4,191;142,50;20,82;
31,34;4,192;142,30;20,79;
31,34;4,192;142,10;20,76;
31,35;4,193;142,30;20,79;
31,35;4,194;141,70;20,70;
31,36;4,194;141,60;20,69;
31,36;4,195;141,70;20,70;
31,37;4,195;141,30;20,64;
31,38;4,196;141,80;20,72;
31,38;4,197;141,60;20,69;
31,39;4,198;141,70;20,70;
31,39;4,198;142,40;20,80;
31,40;4,199;141,70;20,70;
31,40;4,200;142,30;20,79;
31,41;4,200;142,00;20,75;
31,41;4,201;141,70;20,70;
31,42;4,201;143,20;20,92;
31,42;4,202;142,80;20,86;
31,42;4,203;142,40;20,80;
31,43;4,203;142,10;20,76;
31,43;4,204;141,70;20,70;
31,44;4,205;141,80;20,72;
31,44;4,206;142,40;20,80;
31,45;4,207;142,70;20,85;
31,45;4,207;142,80;20,86;
31,46;4,207;142,70;20,85;
31,47;4,208;142,90;20,88;
31,47;4,209;143,30;20,93;
31,48;4,209;143,30;20,93;
31,48;4,210;143,70;20,99;
31,49;4,211;143,40;20,95;
31,49;4,212;143,20;20,92;
31,50;4,213;143,10;20,91;
31,50;4,213;142,60;20,83;
31,50;4,214;142,80;20,86;
31,51;4,214;142,90;20,88;
31,51;4,215;142,40;20,80;
31,52;4,215;142,50;20,82;
31,52;4,216;142,00;20,75;
31,53;4,217;141,40;20,66;
31,53;4,218;141,60;20,69;
31,54;4,219;142,20;20,77;
31,55;4,219;142,80;20,86;
31,55;4,220;142,80;20,86;
31,56;4,220;142,70;20,85;
31,56;4,221;142,10;20,76;
31,57;4,221;141,90;20,73;
31,57;4,222;141,60;20,69;
31,58;4,223;142,10;20,76;
31,58;4,223;142,20;20,77;
31,58;4,225;142,30;20,79;
