
Zeit;Weg;Kraft;Biegespannung;
s;mm;N;N/mm²;
104.24;13.911;4043.60;590.74;
104.24;13.911;4034.10;589.35;
104.25;13.912;4026.60;588.25;
104.25;13.913;4020.90;587.42;
104.25;13.913;4016.90;586.84;
104.26;13.914;4012.20;586.15;
104.26;13.915;4008.80;585.65;
104.27;13.915;4005.20;585.13;
104.28;13.916;4001.60;584.60;
104.28;13.917;3998.40;584.13;
104.29;13.917;3995.30;583.68;
104.29;13.918;3992.50;583.27;
104.29;13.919;3989.10;582.78;
104.30;13.920;3987.00;582.47;
104.31;13.920;3984.10;582.05;
104.31;13.921;3981.60;581.68;
104.32;13.922;3978.20;581.18;
104.32;13.922;3971.80;580.25;
104.32;13.923;3893.60;568.82;
104.33;13.924;3744.40;547.03;
104.33;13.925;3575.60;522.37;
104.34;13.925;3389.00;495.11;
104.35;13.925;3264.80;476.96;
104.35;13.927;3207.90;468.65;
104.36;13.927;3169.40;463.02;
104.36;13.927;3150.10;460.20;
104.36;13.929;3139.90;458.71;
104.37;13.929;3133.10;457.72;
104.38;13.930;3128.70;457.08;
104.38;13.931;3123.50;456.32;
104.39;13.931;3120.10;455.82;
104.39;13.932;3116.50;455.30;
104.39;13.932;3112.60;454.73;
104.40;13.933;3110.60;454.43;
104.40;13.934;3107.60;454.00;
104.41;13.934;3105.60;453.70;
104.42;13.935;3104.00;453.47;
104.42;13.936;3103.10;453.34;
104.43;13.936;3102.30;453.22;
104.43;13.937;3101.80;453.15;
104.43;13.938;3100.80;453.00;
104.44;13.939;3098.10;452.61;
104.44;13.939;3095.90;452.29;
104.45;13.940;3091.90;451.70;
104.46;13.941;3088.60;451.22;
104.46;13.941;3087.00;450.99;
104.46;13.941;3084.70;450.65;
104.47;13.943;3083.90;450.53;
104.47;13.943;3083.00;450.40;
104.48;13.943;3082.60;450.34;
104.49;13.944;3082.90;450.39;
104.49;13.945;3083.50;450.47;
104.50;13.946;3083.50;450.47;
104.50;13.946;3082.70;450.36;
104.50;13.947;3082.10;450.27;
104.51;13.948;3080.90;450.09;
104.51;13.948;3080.80;450.08;
104.52;13.949;3080.00;449.96;
104.53;13.950;3079.10;449.83;
104.53;13.950;3078.90;449.80;
104.54;13.951;3078.50;449.74;
104.54;13.951;3078.50;449.74;
104.54;13.953;3078.20;449.70;
104.55;13.953;3077.40;449.58;
104.56;13.953;3077.10;449.54;
104.56;13.955;3077.60;449.61;
104.57;13.955;3077.50;449.60;
104.57;13.955;3077.60;449.61;
104.57;13.957;3077.80;449.64;
104.58;13.957;3077.10;449.54;
104.58;13.958;3077.60;449.61;
104.59;13.958;3077.40;449.58;
104.60;13.959;3076.60;449.47;
104.60;13.960;3076.10;449.39;
104.61;13.960;3075.00;449.23;
104.61;13.961;3074.50;449.16;
104.61;13.962;3074.20;449.12;
104.62;13.962;3073.40;449.00;
104.63;13.963;3073.00;448.94;
104.63;13.964;3071.80;448.77;
104.64;13.965;3070.30;448.55;
104.64;13.965;3068.70;448.31;
104.64;13.965;3065.90;447.90;
104.65;13.967;3063.40;447.54;
104.65;13.967;3060.40;447.10;
104.66;13.967;3058.10;446.76;
104.67;13.969;3055.50;446.38;
104.67;13.969;3053.00;446.02;
104.68;13.969;3051.10;445.74;
104.68;13.970;3048.70;445.39;
104.68;13.971;3047.60;445.23;
104.69;13.972;3047.30;445.19;
104.69;13.972;3046.90;445.13;
104.70;13.973;3046.80;445.11;
104.71;13.974;3045.40;444.91;
104.71;13.974;3043.90;444.69;
104.71;13.975;3042.10;444.43;
104.72;13.976;3040.50;444.19;
104.72;13.976;3040.60;444.21;
104.73;13.977;3039.90;444.11;
104.74;13.977;3039.90;444.11;
104.74;13.979;3039.80;444.09;
104.75;13.979;3038.70;443.93;
104.75;13.979;3037.30;443.73;
104.75;13.981;3035.10;443.40;
104.76;13.981;3033.40;443.16;
104.76;13.981;3032.30;442.99;
104.77;13.983;3032.10;442.97;
104.78;13.983;3031.90;442.94;
104.78;13.983;3031.90;442.94;
104.79;13.984;3032.60;443.04;
104.79;13.985;3033.50;443.17;
104.79;13.986;3034.70;443.35;
104.80;13.986;3035.20;443.42;
104.81;13.987;3035.40;443.45;
104.81;13.988;3035.40;443.45;
104.82;13.988;3035.40;443.45;
104.82;13.989;3035.80;443.51;
104.82;13.990;3035.90;443.52;
104.83;13.991;3036.20;443.56;
104.83;13.991;3036.50;443.61;
104.84;13.991;3036.90;443.67;
104.85;13.993;3037.20;443.71;
104.85;13.993;3036.70;443.64;
104.86;13.993;3036.60;443.62;
104.86;13.995;3036.10;443.55;
104.86;13.995;3035.80;443.51;
104.87;13.995;3035.70;443.49;
104.88;13.997;3035.10;443.40;
104.88;13.997;3034.70;443.35;
104.89;13.998;3033.60;443.18;
104.89;13.998;3033.40;443.16;
104.89;13.999;3033.30;443.14;
104.90;14.000;3032.50;443.02;
104.90;14.000;3022.70;441.59;
104.91;14.001;3008.70;439.55;
104.92;14.002;2994.40;437.46;
104.92;14.002;2980.10;435.37;
104.93;14.003;2976.10;434.78;
104.93;14.004;2974.70;434.58;
104.93;14.005;2974.70;434.58;
104.94;14.005;2974.80;434.59;
104.94;14.006;2974.10;434.49;
104.95;14.007;2974.80;434.59;
104.96;14.007;2975.00;434.62;
104.96;14.008;2975.70;434.73;
104.96;14.009;2976.20;434.80;
104.97;14.009;2976.20;434.80;
104.97;14.010;2974.80;434.59;
104.98;14.010;2973.40;434.39;
104.99;14.011;2972.90;434.32;
104.99;14.012;2971.30;434.08;
105.00;14.012;2971.70;434.14;
105.00;14.013;2971.40;434.10;
105.00;14.014;2970.10;433.91;
105.01;14.014;2970.30;433.94;
105.01;14.015;2970.20;433.92;
105.02;14.016;2971.50;434.11;
105.03;14.017;2972.60;434.27;
105.03;14.017;2972.80;434.30;
105.04;14.018;2973.30;434.38;
105.04;14.019;2973.10;434.35;
105.04;14.019;2973.50;434.40;
105.05;14.020;2974.60;434.57;
105.06;14.021;2975.10;434.64;
105.06;14.021;2974.50;434.55;
105.07;14.022;2975.00;434.62;
105.07;14.023;2974.90;434.61;
105.07;14.023;2974.90;434.61;
105.08;14.024;2975.60;434.71;
105.08;14.024;2975.30;434.67;
105.09;14.025;2975.20;434.65;
105.10;14.026;2974.90;434.61;
105.10;14.026;2975.60;434.71;
105.11;14.027;2976.60;434.86;
105.11;14.028;2977.40;434.97;
105.11;14.028;2977.80;435.03;
105.12;14.029;2977.70;435.02;
105.13;14.030;2977.40;434.97;
105.13;14.031;2977.10;434.93;
105.14;14.031;2977.80;435.03;
105.14;14.031;2978.30;435.11;
105.14;14.033;2978.40;435.12;
105.15;14.033;2977.00;434.92;
105.15;14.034;2975.20;434.65;
105.16;14.035;2973.70;434.43;
105.17;14.035;2971.50;434.11;
105.17;14.036;2971.10;434.05;
105.18;14.036;2971.10;434.05;
105.18;14.037;2970.90;434.02;
105.18;14.038;2967.00;433.46;
105.19;14.038;2960.70;432.53;
105.19;14.039;2953.90;431.54;
105.20;14.040;2946.60;430.47;
105.21;14.040;2942.90;429.93;
105.21;14.041;2941.90;429.79;
105.21;14.042;2940.10;429.53;
105.22;14.042;2938.80;429.34;
105.22;14.043;2938.40;429.28;
105.23;14.044;2937.40;429.13;
105.24;14.045;2937.00;429.07;
105.24;14.045;2936.60;429.01;
105.25;14.046;2936.20;428.96;
105.25;14.047;2935.60;428.87;
105.25;14.047;2935.00;428.78;
105.26;14.048;2935.10;428.79;
105.26;14.049;2934.70;428.74;
105.27;14.049;2934.90;428.77;
105.28;14.050;2935.20;428.81;
105.28;14.050;2934.80;428.75;
105.29;14.051;2935.10;428.79;
105.29;14.052;2934.70;428.74;
105.29;14.052;2934.90;428.77;
105.30;14.053;2935.40;428.84;
105.31;14.054;2935.60;428.87;
105.31;14.054;2935.80;428.90;
105.32;14.055;2935.50;428.85;
105.32;14.056;2934.10;428.65;
105.32;14.057;2933.30;428.53;
105.33;14.057;2933.30;428.53;
105.33;14.057;2933.30;428.53;
105.34;14.059;2934.40;428.69;
105.35;14.059;2935.30;428.82;
105.35;14.059;2935.80;428.90;
105.36;14.061;2936.00;428.93;
105.36;14.061;2936.30;428.97;
105.36;14.061;2936.30;428.97;
105.37;14.063;2936.90;429.06;
105.38;14.063;2937.70;429.17;
105.38;14.064;2938.30;429.26;
105.39;14.064;2939.50;429.44;
105.39;14.065;2940.60;429.60;
105.39;14.066;2941.30;429.70;
105.40;14.066;2940.90;429.64;
105.40;14.067;2941.40;429.72;
105.41;14.068;2941.50;429.73;
105.42;14.068;2941.70;429.76;
105.42;14.069;2942.80;429.92;
105.43;14.069;2942.70;429.91;
105.43;14.071;2943.80;430.07;
105.43;14.071;2944.60;430.18;
105.44;14.071;2946.30;430.43;
105.44;14.073;2947.10;430.55;
105.45;14.073;2943.80;430.07;
105.46;14.073;2940.40;429.57;
105.46;14.075;2935.70;428.88;
105.46;14.075;2932.20;428.37;
105.47;14.075;2930.00;428.05;
105.47;14.076;2925.90;427.45;
105.48;14.077;2922.90;427.01;
105.49;14.078;2919.20;426.47;
105.49;14.078;2917.00;426.15;
105.50;14.079;2917.70;426.25;
105.50;14.080;2917.60;426.24;
105.50;14.080;2917.50;426.22;
105.51;14.081;2917.80;426.27;
105.51;14.082;2917.10;426.17;
105.52;14.083;2917.00;426.15;
105.53;14.083;2916.70;426.11;
105.53;14.083;2916.40;426.06;
105.54;14.085;2916.30;426.05;
105.54;14.085;2915.60;425.95;
105.54;14.085;2915.40;425.92;
105.55;14.087;2915.40;425.92;
105.56;14.087;2915.60;425.95;
105.56;14.087;2916.10;426.02;
105.57;14.089;2917.40;426.21;
105.57;14.089;2918.00;426.30;
105.57;14.090;2918.40;426.36;
105.58;14.090;2919.20;426.47;
105.58;14.091;2918.60;426.38;
105.59;14.092;2918.00;426.30;
105.60;14.092;2918.70;426.40;
105.60;14.093;2918.50;426.37;
105.61;14.094;2919.50;426.52;
105.61;14.094;2920.10;426.60;
105.61;14.095;2919.60;426.53;
105.62;14.095;2918.80;426.41;
105.63;14.097;2917.70;426.25;
105.63;14.097;2917.20;426.18;
105.64;14.097;2916.90;426.14;
105.64;14.098;2916.70;426.11;
105.64;14.099;2915.60;425.95;
105.65;14.099;2914.80;425.83;
105.65;14.100;2913.90;425.70;
105.66;14.101;2914.70;425.81;
105.67;14.101;2915.40;425.92;
105.67;14.102;2916.30;426.05;
105.68;14.103;2916.50;426.08;
105.68;14.104;2915.60;425.95;
105.68;14.104;2916.40;426.06;
105.69;14.105;2916.60;426.09;
105.69;14.106;2917.80;426.27;
105.70;14.106;2919.60;426.53;
105.71;14.107;2919.80;426.56;
105.71;14.108;2920.40;426.65;
105.71;14.108;2921.10;426.75;
105.72;14.109;2921.90;426.87;
105.72;14.109;2922.50;426.95;
105.73;14.110;2923.80;427.14;
105.74;14.111;2924.30;427.22;
105.74;14.111;2924.40;427.23;
105.75;14.113;2925.80;427.44;
105.75;14.113;2925.30;427.36;
105.75;14.113;2925.90;427.45;
105.76;14.114;2926.10;427.48;
105.76;14.115;2925.70;427.42;
105.77;14.116;2926.80;427.58;
105.78;14.116;2928.00;427.76;
105.78;14.117;2928.70;427.86;
105.79;14.118;2928.10;427.77;
105.79;14.118;2926.00;427.47;
105.79;14.119;2923.60;427.11;
105.80;14.120;2918.70;426.40;
105.81;14.120;2912.70;425.52;
105.81;14.121;2907.40;424.75;
105.82;14.122;2899.80;423.64;
105.82;14.123;2895.80;423.05;
105.82;14.123;2893.70;422.75;
105.83;14.123;2892.00;422.50;
105.83;14.125;2892.10;422.51;
105.84;14.125;2890.50;422.28;
105.85;14.125;2889.30;422.10;
105.85;14.127;2888.80;422.03;
105.86;14.127;2887.30;421.81;
105.86;14.127;2886.70;421.72;
105.86;14.128;2886.30;421.67;
105.87;14.129;2885.80;421.59;
105.88;14.130;2885.70;421.58;
105.88;14.130;2885.70;421.58;
105.89;14.131;2886.10;421.64;
105.89;14.132;2885.10;421.49;
105.89;14.132;2884.80;421.45;
105.90;14.133;2884.40;421.39;
105.90;14.134;2883.70;421.29;
105.91;14.134;2883.40;421.24;
105.92;14.135;2882.40;421.10;
105.92;14.135;2881.30;420.93;
105.93;14.137;2880.20;420.77;
105.93;14.137;2879.00;420.60;
105.93;14.137;2878.60;420.54;
105.94;14.139;2878.10;420.47;
105.94;14.139;2877.90;420.44;
105.95;14.139;2877.80;420.42;
105.96;14.141;2878.30;420.50;
105.96;14.141;2878.60;420.54;
105.96;14.142;2878.20;420.48;
105.97;14.142;2876.80;420.28;
105.97;14.143;2875.10;420.03;
105.98;14.144;2873.90;419.85;
105.99;14.144;2873.10;419.74;
105.99;14.145;2873.50;419.80;
106.00;14.146;2873.70;419.82;
106.00;14.146;2873.80;419.84;
106.00;14.147;2873.30;419.77;
106.01;14.148;2872.70;419.68;
106.01;14.149;2872.40;419.63;
106.02;14.149;2871.90;419.56;
106.03;14.149;2871.60;419.52;
106.03;14.150;2871.80;419.55;
106.04;14.151;2871.50;419.50;
106.04;14.151;2871.00;419.43;
106.04;14.152;2871.50;419.50;
106.05;14.153;2871.70;419.53;
106.06;14.153;2871.60;419.52;
106.06;14.154;2872.40;419.63;
106.07;14.155;2872.80;419.69;
106.07;14.156;2871.90;419.56;
106.07;14.156;2872.50;419.65;
106.08;14.157;2872.20;419.61;
106.08;14.158;2871.50;419.50;
106.09;14.158;2872.80;419.69;
106.10;14.159;2873.20;419.75;
106.10;14.160;2873.70;419.82;
106.11;14.160;2874.30;419.91;
106.11;14.161;2874.00;419.87;
106.11;14.161;2873.80;419.84;
106.12;14.162;2874.30;419.91;
106.13;14.163;2874.70;419.97;
106.13;14.163;2874.80;419.99;
106.14;14.164;2874.90;420.00;
106.14;14.165;2874.90;420.00;
106.14;14.165;2874.70;419.97;
106.15;14.166;2875.30;420.06;
106.15;14.167;2876.00;420.16;
106.16;14.167;2876.30;420.20;
106.17;14.168;2876.40;420.22;
106.17;14.169;2876.60;420.25;
106.18;14.170;2877.20;420.34;
106.18;14.170;2878.00;420.45;
106.18;14.171;2878.90;420.58;
106.19;14.172;2878.70;420.56;
106.19;14.172;2877.80;420.42;
106.20;14.173;2878.20;420.48;
106.21;14.174;2879.00;420.60;
106.21;14.175;2880.10;420.76;
106.21;14.175;2881.80;421.01;
106.22;14.175;2881.80;421.01;
106.22;14.177;2881.20;420.92;
106.23;14.177;2881.90;421.02;
106.24;14.177;2881.30;420.93;
106.24;14.179;2880.80;420.86;
106.25;14.179;2881.10;420.91;
106.25;14.179;2881.70;420.99;
106.25;14.181;2882.90;421.17;
106.26;14.181;2884.10;421.34;
106.26;14.182;2884.40;421.39;
106.27;14.182;2883.90;421.31;
106.28;14.183;2883.40;421.24;
106.28;14.184;2882.30;421.08;
106.29;14.184;2881.60;420.98;
106.29;14.185;2880.30;420.79;
106.29;14.186;2879.30;420.64;
106.30;14.186;2878.40;420.51;
106.31;14.187;2877.30;420.35;
106.31;14.188;2876.10;420.18;
106.32;14.189;2875.10;420.03;
106.32;14.189;2873.60;419.81;
106.32;14.189;2872.60;419.66;
106.33;14.191;2871.60;419.52;
106.33;14.191;2870.50;419.36;
106.34;14.191;2870.20;419.31;
106.35;14.193;2869.90;419.27;
106.35;14.193;2870.30;419.33;
106.36;14.193;2870.20;419.31;
106.36;14.194;2870.40;419.34;
106.36;14.195;2869.90;419.27;
106.37;14.196;2869.50;419.21;
106.38;14.196;2869.40;419.20;
106.38;14.197;2869.10;419.15;
106.39;14.198;2869.90;419.27;
106.39;14.198;2869.30;419.18;
106.39;14.199;2868.90;419.12;
106.40;14.200;2869.30;419.18;
106.40;14.200;2868.80;419.11;
106.41;14.201;2869.40;419.20;
106.42;14.201;2869.90;419.27;
106.42;14.203;2869.20;419.17;
106.43;14.203;2869.20;419.17;
106.43;14.203;2868.10;419.01;
106.43;14.205;2867.60;418.93;
106.44;14.205;2867.10;418.86;
106.44;14.205;2866.20;418.73;
106.45;14.207;2865.80;418.67;
106.46;14.207;2864.90;418.54;
106.46;14.208;2865.30;418.60;
106.46;14.208;2865.90;418.69;
106.47;14.209;2865.90;418.69;
106.47;14.210;2865.60;418.64;
106.48;14.210;2865.40;418.61;
106.49;14.211;2864.80;418.52;
106.49;14.212;2864.50;418.48;
106.50;14.212;2865.50;418.63;
106.50;14.213;2865.80;418.67;
106.50;14.214;2865.90;418.69;
106.51;14.215;2867.00;418.85;
106.51;14.215;2866.60;418.79;
106.52;14.215;2866.50;418.77;
106.53;14.217;2866.30;418.74;
106.53;14.217;2865.60;418.64;
106.54;14.217;2865.80;418.67;
106.54;14.219;2865.90;418.69;
106.54;14.219;2865.60;418.64;
106.55;14.219;2866.10;418.71;
106.56;14.220;2865.60;418.64;
106.56;14.221;2865.80;418.67;
106.57;14.222;2865.60;418.64;
106.57;14.222;2864.70;418.51;
106.57;14.223;2864.30;418.45;
106.58;14.224;2863.20;418.29;
106.58;14.224;2863.00;418.26;
106.59;14.225;2862.80;418.23;
106.60;14.226;2863.20;418.29;
106.60;14.226;2863.60;418.35;
106.61;14.227;2864.60;418.50;
106.61;14.227;2865.30;418.60;
106.61;14.229;2865.10;418.57;
106.62;14.229;2865.00;418.55;
106.63;14.229;2864.40;418.47;
106.63;14.231;2864.20;418.44;
106.64;14.231;2863.90;418.39;
106.64;14.231;2864.70;418.51;
106.64;14.233;2864.50;418.48;
106.65;14.233;2864.90;418.54;
106.65;14.233;2865.70;418.66;
106.66;14.234;2865.70;418.66;
106.67;14.235;2866.40;418.76;
106.67;14.236;2866.20;418.73;
106.68;14.236;2866.40;418.76;
106.68;14.237;2866.90;418.83;
106.68;14.238;2867.20;418.88;
106.69;14.238;2867.30;418.89;
106.69;14.239;2868.00;418.99;
106.70;14.240;2867.40;418.90;
106.71;14.241;2867.70;418.95;
106.71;14.241;2869.20;419.17;
106.71;14.241;2869.80;419.25;
106.72;14.243;2871.00;419.43;
106.72;14.243;2871.50;419.50;
106.73;14.243;2871.50;419.50;
106.74;14.245;2872.30;419.62;
106.74;14.245;2872.80;419.69;
106.75;14.245;2874.00;419.87;
106.75;14.247;2874.80;419.99;
106.75;14.247;2875.70;420.12;
106.76;14.248;2876.70;420.26;
106.76;14.248;2877.00;420.31;
106.77;14.249;2878.20;420.48;
106.78;14.250;2878.10;420.47;
106.78;14.250;2879.10;420.61;
106.79;14.251;2879.40;420.66;
106.79;14.252;2879.50;420.67;
106.79;14.252;2880.70;420.85;
106.80;14.253;2880.70;420.85;
106.81;14.254;2881.70;420.99;
106.81;14.255;2881.90;421.02;
106.82;14.255;2882.00;421.04;
106.82;14.255;2882.80;421.15;
106.82;14.257;2883.40;421.24;
106.83;14.257;2884.10;421.34;
106.83;14.258;2884.90;421.46;
106.84;14.259;2885.10;421.49;
106.85;14.259;2885.30;421.52;
106.85;14.260;2886.10;421.64;
106.86;14.260;2887.20;421.80;
106.86;14.261;2887.90;421.90;
106.86;14.262;2888.00;421.91;
106.87;14.262;2888.40;421.97;
106.88;14.263;2888.50;421.99;
106.88;14.264;2889.20;422.09;
106.89;14.264;2890.90;422.34;
106.89;14.265;2891.40;422.41;
106.89;14.266;2892.10;422.51;
106.90;14.267;2893.10;422.66;
106.90;14.267;2893.70;422.75;
106.91;14.267;2894.10;422.80;
106.92;14.269;2894.20;422.82;
106.92;14.269;2893.90;422.78;
106.93;14.270;2893.80;422.76;
106.93;14.271;2894.70;422.89;
106.93;14.271;2895.30;422.98;
106.94;14.272;2896.00;423.08;
106.94;14.273;2897.30;423.27;
106.95;14.273;2897.30;423.27;
106.96;14.274;2897.70;423.33;
106.96;14.274;2897.50;423.30;
106.96;14.275;2897.10;423.24;
106.97;14.276;2897.50;423.30;
106.97;14.276;2898.30;423.42;
106.98;14.277;2899.60;423.61;
106.99;14.278;2901.10;423.83;
106.99;14.278;2901.40;423.87;
107.00;14.279;2902.20;423.99;
107.00;14.280;2902.40;424.02;
107.00;14.281;2902.60;424.05;
107.01;14.281;2903.50;424.18;
107.01;14.282;2903.20;424.13;
107.02;14.283;2903.30;424.15;
107.03;14.283;2903.70;424.21;
107.03;14.284;2904.30;424.30;
107.04;14.285;2905.20;424.43;
107.04;14.285;2906.00;424.54;
107.04;14.286;2906.70;424.65;
107.05;14.286;2907.40;424.75;
107.06;14.287;2907.80;424.81;
107.06;14.288;2908.80;424.95;
107.07;14.288;2908.70;424.94;
107.07;14.289;2908.80;424.95;
107.07;14.290;2908.70;424.94;
107.08;14.290;2908.40;424.89;
107.08;14.291;2908.70;424.94;
107.09;14.292;2909.00;424.98;
107.10;14.292;2909.10;425.00;
107.10;14.293;2908.80;424.95;
107.11;14.293;2909.20;425.01;
107.11;14.295;2909.40;425.04;
107.11;14.295;2910.60;425.22;
107.12;14.296;2911.50;425.35;
107.13;14.297;2911.50;425.35;
107.13;14.297;2910.90;425.26;
107.14;14.298;2910.40;425.19;
107.14;14.299;2910.10;425.14;
107.14;14.299;2909.50;425.05;
107.15;14.300;2909.10;425.00;
107.15;14.300;2907.60;424.78;
107.16;14.301;2907.30;424.73;
107.17;14.302;2906.80;424.66;
107.17;14.302;2906.40;424.60;
107.18;14.303;2906.60;424.63;
107.18;14.304;2906.30;424.59;
107.18;14.304;2905.30;424.44;
107.19;14.305;2905.70;424.50;
107.19;14.306;2904.90;424.38;
107.20;14.307;2904.90;424.38;
107.21;14.307;2905.40;424.46;
107.21;14.307;2905.50;424.47;
107.21;14.309;2905.70;424.50;
107.22;14.309;2905.70;424.50;
107.22;14.309;2904.80;424.37;
107.23;14.311;2903.40;424.16;
107.24;14.311;2902.20;423.99;
107.24;14.312;2900.00;423.67;
107.25;14.313;2899.20;423.55;
107.25;14.313;2898.20;423.40;
107.25;14.314;2897.80;423.35;
107.26;14.314;2897.70;423.33;
107.26;14.315;2897.20;423.26;
107.27;14.316;2897.00;423.23;
107.28;14.316;2897.30;423.27;
107.28;14.317;2898.00;423.37;
107.29;14.318;2898.30;423.42;
107.29;14.318;2898.90;423.51;
107.29;14.319;2898.60;423.46;
107.30;14.319;2897.90;423.36;
107.31;14.321;2897.30;423.27;
107.31;14.321;2896.50;423.16;
107.32;14.321;2896.60;423.17;
107.32;14.323;2896.20;423.11;
107.32;14.323;2896.60;423.17;
107.33;14.323;2896.90;423.21;
107.33;14.325;2896.00;423.08;
107.34;14.325;2895.80;423.05;
107.35;14.325;2895.70;423.04;
107.35;14.326;2895.40;422.99;
107.36;14.327;2896.00;423.08;
107.36;14.328;2896.40;423.14;
107.36;14.328;2896.40;423.14;
107.37;14.329;2896.30;423.13;
107.38;14.330;2896.40;423.14;
107.38;14.330;2896.40;423.14;
107.39;14.331;2895.10;422.95;
107.39;14.332;2893.40;422.70;
107.39;14.333;2891.80;422.47;
107.40;14.333;2890.00;422.21;
107.40;14.333;2889.70;422.16;
107.41;14.335;2890.00;422.21;
107.42;14.335;2889.50;422.13;
107.42;14.335;2888.80;422.03;
107.43;14.337;2888.30;421.96;
107.43;14.337;2887.70;421.87;
107.43;14.337;2887.40;421.83;
107.44;14.339;2887.90;421.90;
107.44;14.339;2888.20;421.94;
107.45;14.340;2888.60;422.00;
107.46;14.340;2888.10;421.93;
107.46;14.341;2887.90;421.90;
107.46;14.342;2887.50;421.84;
107.47;14.342;2886.90;421.75;
107.47;14.343;2887.10;421.78;
107.48;14.344;2887.50;421.84;
107.49;14.344;2888.00;421.91;
107.49;14.345;2888.00;421.91;
107.50;14.345;2888.50;421.99;
107.50;14.347;2888.30;421.96;
107.50;14.347;2888.10;421.93;
107.51;14.347;2888.30;421.96;
107.51;14.349;2888.50;421.99;
107.52;14.349;2889.20;422.09;
107.53;14.349;2889.20;422.09;
107.53;14.351;2889.60;422.15;
107.54;14.351;2889.90;422.19;
107.54;14.351;2890.50;422.28;
107.54;14.352;2890.70;422.31;
107.55;14.353;2891.30;422.40;
107.56;14.354;2891.20;422.38;
107.56;14.354;2891.30;422.40;
107.57;14.355;2892.60;422.59;
107.57;14.356;2893.20;422.67;
107.57;14.356;2893.70;422.75;
107.58;14.357;2894.20;422.82;
107.58;14.358;2893.70;422.75;
107.59;14.358;2894.50;422.86;
107.60;14.359;2895.00;422.94;
107.60;14.359;2894.90;422.92;
107.61;14.361;2895.60;423.02;
107.61;14.361;2895.60;423.02;
107.61;14.361;2895.60;423.02;
107.62;14.363;2896.20;423.11;
107.63;14.363;2896.80;423.20;
107.63;14.363;2897.50;423.30;
107.64;14.364;2898.40;423.43;
107.64;14.365;2899.00;423.52;
107.64;14.366;2899.60;423.61;
107.65;14.366;2899.90;423.65;
107.65;14.367;2900.30;423.71;
107.66;14.368;2900.70;423.77;
107.67;14.368;2900.70;423.77;
107.67;14.369;2901.50;423.89;
107.68;14.370;2902.40;424.02;
107.68;14.370;2903.50;424.18;
107.68;14.371;2903.80;424.22;
107.69;14.372;2903.90;424.24;
107.69;14.373;2904.60;424.34;
107.70;14.373;2904.90;424.38;
107.71;14.373;2906.50;424.62;
107.71;14.374;2907.60;424.78;
107.71;14.375;2907.90;424.82;
107.72;14.375;2908.20;424.86;
107.72;14.377;2908.80;424.95;
107.73;14.377;2909.10;425.00;
107.74;14.377;2909.40;425.04;
107.74;14.378;2909.70;425.08;
107.75;14.379;2910.10;425.14;
107.75;14.380;2910.80;425.24;
107.75;14.380;2911.20;425.30;
107.76;14.381;2911.90;425.41;
107.76;14.382;2912.20;425.45;
107.77;14.382;2911.80;425.39;
107.78;14.383;2912.60;425.51;
107.78;14.384;2913.60;425.65;
107.79;14.384;2914.60;425.80;
107.79;14.385;2915.60;425.95;
107.79;14.385;2916.10;426.02;
107.80;14.387;2916.40;426.06;
107.81;14.387;2916.10;426.02;
107.81;14.387;2916.50;426.08;
107.82;14.389;2916.90;426.14;
107.82;14.389;2917.30;426.19;
107.82;14.389;2918.20;426.33;
107.83;14.391;2918.90;426.43;
107.83;14.391;2919.00;426.44;
107.84;14.392;2919.50;426.52;
107.85;14.392;2919.80;426.56;
107.85;14.393;2920.90;426.72;
107.86;14.394;2922.20;426.91;
